id,outcome,serve,rally,hitpoint,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,opponent.depth,opponent.distance.from.center,same.side,previous.hitpoint,previous.time.to.net,server.is.impact.player
5795,FE,1,9,B,28.23,-0.48,1.46,9.64,0,0,2.87,14.72,4.70,14.82,1.83,33.75,0.74,0.15,2.65,13.39,3.04,0,B,0.48,1
5749,UE,2,8,U,32.48,0.24,0.40,5.17,1,0,2.10,14.34,0.34,13.91,1.72,33.03,0.71,3.46,2.46,13.43,0.92,1,B,0.48,0
4706,W,2,5,F,35.09,0.91,0.01,0.34,0,0,2.69,13.56,1.62,12.93,0.99,35.00,0.27,1.25,4.16,14.59,2.54,0,B,0.49,1
4707,UE,2,5,B,32.75,0.14,0.12,4.16,1,0,3.37,11.50,3.41,13.37,0.60,22.70,0.52,1.48,5.01,13.32,2.34,0,B,0.70,1
7891,UE,1,8,B,32.58,-0.28,0.98,7.65,0,0,1.87,13.19,3.11,13.55,1.27,31.78,0.63,1.66,3.47,12.34,2.85,0,B,0.46,0
1398,W,1,19,F,38.90,0.22,0.59,2.69,0,0,4.38,13.76,3.79,14.61,0.50,35.76,0.25,1.58,5.85,14.74,2.17,1,F,0.49,1
6770,UE,2,3,B,30.87,-0.31,2.71,8.30,0,0,1.59,12.81,0.52,11.77,0.67,29.26,0.89,2.64,2.04,11.66,3.71,0,B,0.44,1
2717,UE,2,8,B,36.63,1.00,1.05,0.95,1,0,4.39,13.29,3.80,13.51,0.58,29.18,0.60,1.03,5.51,14.90,0.81,1,B,0.61,0
2588,W,2,11,F,34.57,0.18,0.15,4.36,0,0,2.52,12.64,2.84,14.36,1.00,26.32,0.64,2.56,2.24,13.70,1.75,0,B,0.63,1
4109,UE,1,5,F,21.46,-0.23,2.16,8.03,0,0,1.43,10.82,0.40,9.43,0.74,33.79,0.15,3.91,5.94,14.17,1.98,1,F,0.49,1
7579,W,1,3,B,26.35,0.28,0.59,2.47,0,0,6.79,5.92,3.59,11.13,0.77,15.62,0.84,0.52,8.59,12.93,2.26,0,B,1.14,1
6709,FE,2,13,F,36.41,-0.04,3.35,7.19,0,0,4.33,13.10,3.59,13.55,0.72,35.24,0.36,1.10,5.12,14.57,1.63,1,F,0.51,1
4692,UE,2,8,B,26.14,0.65,0.04,1.48,0,0,2.03,12.35,2.12,13.83,0.73,25.78,0.25,2.36,4.62,14.09,2.53,0,B,0.65,0
7389,W,1,11,F,35.81,0.13,2.41,6.89,0,0,1.26,15.67,2.78,15.82,1.52,32.52,0.42,1.47,2.22,10.05,0.18,1,F,0.33,1
4431,FE,2,3,F,23.46,-0.90,4.04,11.84,0,0,2.40,13.67,0.98,12.33,1.02,33.84,0.59,1.89,1.34,11.46,3.05,0,B,0.37,1
8302,W,1,3,F,35.47,0.39,0.71,3.08,0,0,1.40,10.70,1.76,11.40,0.55,23.70,0.24,3.67,7.15,12.96,1.90,0,F,0.64,1
6890,W,1,4,B,35.48,0.16,1.55,5.16,0,0,7.18,10.46,2.31,11.69,4.76,19.45,1.60,1.89,4.57,12.93,1.05,1,B,0.83,0
5909,UE,2,5,F,34.52,1.64,1.00,1.33,1,1,4.25,13.74,1.85,13.38,2.38,29.67,0.82,1.25,2.25,13.28,1.38,0,B,0.51,1
1402,UE,1,6,B,31.61,1.43,1.36,1.05,0,1,2.96,13.27,4.34,12.97,1.39,34.04,0.52,0.89,4.44,15.07,2.93,0,B,0.53,0
3764,UE,1,17,B,34.92,-0.19,2.21,7.91,0,0,2.30,11.56,1.62,13.64,0.64,28.07,0.88,1.33,5.13,15.33,2.26,1,F,0.67,1
3765,FE,2,4,F,23.05,3.45,2.13,9.42,0,0,2.96,14.98,2.75,12.57,1.04,32.16,0.43,0.56,3.32,12.36,0.38,1,B,0.43,0
2524,UE,2,6,B,29.21,-0.25,3.17,9.11,0,0,2.55,12.87,3.73,13.36,1.23,32.26,0.16,2.02,6.21,14.09,3.38,0,B,0.52,0
3623,UE,1,5,B,33.49,-0.19,0.88,6.99,0,0,1.60,12.65,2.64,13.42,1.24,33.78,0.78,1.89,3.97,15.10,3.52,0,U,0.55,1
2378,FE,1,5,B,31.40,1.12,0.23,2.01,1,0,3.51,13.83,2.46,12.97,0.94,33.80,0.45,0.76,3.38,13.16,3.07,0,F,0.44,1
5593,W,1,28,B,12.16,0.75,1.86,7.24,0,0,3.61,4.35,0.59,7.62,0.92,21.76,1.56,3.01,7.83,14.45,1.73,1,V,0.93,0
1726,W,2,7,B,28.00,0.52,0.60,0.19,0,0,4.41,7.16,1.86,10.61,0.90,21.16,0.37,2.32,7.53,15.60,2.82,1,B,0.92,1
4394,UE,1,5,F,37.45,-0.05,1.44,7.03,0,0,1.12,13.43,3.03,13.54,1.91,33.55,0.79,3.22,2.89,13.72,2.68,0,B,0.48,1
6146,UE,1,5,B,14.02,-0.44,1.48,10.95,0,0,3.53,12.70,3.47,13.30,0.00,29.80,1.31,0.71,2.50,14.72,1.57,1,B,0.59,1
8235,W,2,18,F,37.06,0.99,0.66,0.06,0,1,3.50,13.52,3.14,14.05,0.33,34.52,0.38,1.65,5.20,14.57,2.44,1,F,0.50,0
239,W,1,10,B,16.52,0.46,0.04,9.15,0,0,2.95,11.55,3.30,13.60,1.17,26.13,0.35,2.10,7.04,13.95,2.90,0,B,0.66,0
8032,UE,2,5,B,31.97,0.98,0.14,0.61,1,0,0.34,13.89,1.79,13.93,1.46,34.05,1.00,2.19,0.80,12.94,2.58,0,B,0.44,1
4725,FE,1,13,F,27.56,1.09,2.35,4.08,1,0,2.55,13.34,2.31,13.68,0.22,32.40,1.27,3.28,0.28,15.46,3.24,1,B,0.59,1
7063,W,2,9,F,41.48,0.62,1.23,2.93,0,0,4.93,9.16,0.78,13.41,1.72,18.70,3.35,1.89,4.75,14.79,4.59,0,B,1.18,1
7761,UE,1,5,U,24.91,-0.95,1.39,0.67,0,1,2.45,14.61,3.43,13.83,1.11,24.82,1.57,0.57,0.34,15.03,1.50,0,U,0.72,1
7150,UE,1,9,F,35.14,1.30,1.89,0.14,0,1,1.83,15.02,1.17,14.60,0.61,32.83,0.24,1.48,4.76,12.71,2.87,0,B,0.43,1
2859,UE,1,3,F,34.57,-0.20,0.81,7.49,0,0,2.38,13.07,0.72,11.25,0.81,27.90,0.73,3.77,3.29,12.70,3.34,0,F,0.52,1
8697,W,2,5,B,13.90,0.10,0.95,9.99,0,0,1.52,12.95,1.25,12.67,0.24,34.47,0.04,1.67,6.75,15.75,2.41,0,F,0.54,1
9474,W,1,3,F,31.16,0.59,0.01,2.17,0,0,1.80,12.44,2.36,11.58,0.78,34.89,0.43,2.29,3.61,12.76,4.54,0,F,0.43,1
1653,FE,1,6,B,31.30,1.70,0.55,0.32,0,1,4.22,14.79,1.83,13.52,2.19,35.64,0.64,1.06,1.99,13.80,2.89,0,F,0.44,0
9410,W,2,6,F,38.39,0.72,0.24,2.55,0,0,3.74,12.89,1.67,12.64,2.06,22.25,1.05,1.35,2.28,13.13,2.85,0,B,0.71,0
2639,W,2,4,B,9.42,0.47,1.03,8.56,0,0,6.00,4.03,0.38,10.02,0.04,17.37,1.57,3.09,8.25,13.03,3.01,0,V,1.01,0
2855,UE,1,3,F,31.89,0.98,0.08,2.92,1,0,1.89,12.99,0.81,11.13,0.48,25.12,1.85,2.53,1.08,13.26,2.15,0,B,0.63,1
2841,UE,2,16,F,38.00,0.64,2.28,0.56,0,1,3.72,10.94,1.35,14.64,0.90,23.55,0.39,3.78,5.21,13.66,0.23,1,B,0.70,0
2111,UE,2,8,F,34.99,-0.18,2.15,9.09,0,0,2.19,14.59,1.38,14.70,0.81,36.78,0.39,2.47,5.17,15.26,0.73,0,F,0.49,0
553,UE,2,7,B,29.04,1.52,0.27,3.79,1,0,3.64,15.83,2.10,15.08,1.46,34.81,0.38,1.35,4.39,12.76,0.67,0,F,0.41,1
5639,UE,2,6,F,33.58,-0.02,0.23,6.51,0,0,2.06,13.43,3.12,13.78,1.10,37.68,0.47,1.69,4.10,13.55,3.10,0,F,0.44,0
1030,W,1,3,F,37.66,0.30,0.14,3.22,0,0,1.48,12.19,0.44,11.12,0.58,25.39,0.66,4.05,4.76,13.11,2.42,0,B,0.59,1
4027,UE,1,3,B,34.12,-0.16,1.43,7.38,0,0,2.15,12.42,2.65,11.33,0.79,26.83,0.84,1.67,3.82,12.55,2.86,0,F,0.56,1
4212,FE,1,8,F,39.31,0.93,0.37,0.32,1,0,4.97,13.27,4.61,14.20,0.27,32.74,0.43,0.66,5.45,13.86,1.55,1,F,0.51,0
7050,UE,2,5,B,36.25,0.97,1.81,1.02,0,1,0.14,13.21,1.81,13.12,1.71,31.18,0.63,2.47,3.41,13.48,1.46,0,U,0.51,1
3614,W,1,5,U,45.12,0.29,2.08,8.27,0,0,3.80,5.63,3.38,8.60,1.02,18.66,4.37,0.04,1.03,14.57,2.97,1,V,0.41,1
6775,W,2,16,B,22.51,0.27,0.38,7.93,0,0,3.67,12.74,3.11,13.00,0.55,22.05,0.54,0.47,1.18,8.02,2.50,0,F,0.38,0
6710,UE,2,6,F,34.92,1.10,0.40,0.84,1,0,4.37,12.42,1.85,12.55,2.52,24.22,1.08,0.88,2.72,14.96,4.20,0,B,0.77,0
7882,W,1,7,F,37.26,0.47,0.33,1.75,0,0,1.67,13.77,1.72,13.46,0.07,39.59,0.54,2.18,2.96,14.93,0.51,0,F,0.43,1
7259,UE,2,10,B,30.90,1.25,2.86,1.10,0,1,1.15,15.16,3.07,14.54,2.11,38.03,0.50,1.62,2.36,12.49,2.96,0,B,0.37,0
8414,UE,2,3,B,32.00,-0.22,1.18,7.25,0,0,1.79,13.23,0.85,11.46,0.56,29.96,1.22,3.00,1.35,11.73,3.67,0,U,0.45,1
5966,W,1,3,F,34.25,0.33,0.63,4.26,0,0,1.28,10.75,0.27,11.47,0.79,22.43,0.58,3.83,5.34,12.52,4.24,0,F,0.67,1
1070,W,1,3,U,52.39,0.42,2.56,7.94,0,0,6.95,4.61,2.56,11.28,0.60,14.99,3.52,2.97,8.60,12.83,4.25,0,B,1.65,1
6559,W,2,4,F,37.47,0.07,1.21,5.70,0,0,2.12,11.72,3.01,12.39,1.01,26.31,0.80,3.25,4.71,13.24,2.88,0,B,0.62,0
6629,UE,1,5,B,37.57,1.07,3.44,0.55,0,1,3.54,15.24,2.94,14.04,0.38,32.78,0.44,1.22,4.09,12.94,1.27,0,B,0.44,1
3333,UE,2,6,B,38.72,1.12,1.53,0.23,0,1,3.09,14.31,0.40,15.15,2.58,29.24,1.00,2.62,3.75,13.91,1.20,0,F,0.56,0
6930,W,1,10,F,34.14,0.37,1.10,1.88,0,0,3.63,10.24,1.42,12.86,1.09,22.50,0.60,2.96,5.44,14.00,4.39,0,F,0.78,0
9228,UE,1,6,B,35.98,-0.03,2.72,6.19,0,0,2.61,11.18,2.90,13.04,1.06,30.22,0.49,1.82,4.86,13.86,3.74,0,B,0.57,0
3201,FE,1,8,F,33.63,-0.26,3.69,8.38,0,0,4.84,15.77,2.37,15.18,2.43,34.37,0.60,0.59,2.15,12.79,2.97,0,B,0.42,0
3831,UE,1,11,B,38.09,-0.06,2.47,6.12,0,0,2.52,13.58,0.12,13.24,2.38,33.76,0.53,2.50,3.63,13.73,2.80,0,F,0.47,1
197,FE,2,15,B,36.45,1.13,2.72,3.86,0,1,0.97,12.66,1.07,11.73,1.35,25.14,0.13,2.63,3.33,10.37,0.81,0,B,0.45,1
6986,FE,1,4,B,23.61,2.13,3.86,1.54,0,1,2.51,13.81,2.92,13.80,0.40,36.98,0.12,1.74,5.36,12.29,2.78,0,F,0.39,0
3006,W,1,11,B,20.56,0.40,0.49,3.47,0,0,2.93,5.06,0.43,7.77,0.68,30.18,1.01,3.08,7.12,15.70,3.31,1,V,0.64,1
6732,UE,1,12,F,37.79,0.54,0.28,4.07,1,0,1.44,14.48,2.04,14.23,0.62,35.70,0.60,1.87,2.30,13.31,0.56,0,F,0.44,0
4800,UE,2,3,F,30.83,1.22,1.60,0.30,0,1,1.52,10.59,1.82,11.42,0.54,23.23,0.07,3.76,7.18,12.72,2.70,0,F,0.64,1
8405,UE,1,4,F,33.66,1.18,3.27,0.79,0,1,1.92,14.79,1.74,13.94,0.02,32.88,0.55,1.57,2.50,11.44,0.80,1,B,0.40,0
6661,W,2,10,B,39.14,0.24,0.40,2.64,0,0,0.88,13.74,2.90,13.85,2.02,34.56,0.76,1.44,2.60,13.42,2.22,0,B,0.46,0
4634,UE,1,6,B,34.68,1.05,2.51,2.27,0,1,3.71,12.67,2.50,13.14,1.18,31.53,0.95,1.68,3.05,14.59,1.28,1,B,0.57,0
1213,FE,2,11,F,35.16,-0.25,1.49,7.41,0,0,4.76,14.09,2.25,13.19,2.42,33.55,0.43,0.96,2.73,13.34,2.26,0,B,0.45,1
7839,W,1,3,U,33.55,0.51,0.29,3.47,0,0,1.89,12.91,0.46,11.60,0.90,32.69,0.51,3.41,3.42,12.69,4.93,0,F,0.44,1
1492,UE,2,6,F,27.69,0.42,0.12,6.04,1,0,1.05,13.06,2.70,12.59,1.76,34.28,1.24,2.63,0.45,15.34,2.82,0,B,0.52,0
7872,FE,1,4,F,32.73,-0.03,3.57,7.10,0,0,3.83,14.88,2.36,13.54,1.23,33.90,0.33,0.36,2.04,10.08,3.75,0,B,0.31,0
4448,UE,2,6,B,37.12,1.19,0.94,3.36,0,1,0.41,13.93,0.08,13.58,0.31,33.17,0.59,3.88,2.42,13.56,2.21,0,B,0.48,0
3866,UE,1,8,B,37.20,0.87,1.71,0.34,0,1,3.23,13.60,2.68,14.34,0.46,29.83,0.97,1.42,2.68,14.06,1.39,1,B,0.56,0
5820,W,2,4,F,38.56,0.52,1.38,4.57,0,0,6.34,17.18,1.84,15.78,4.35,36.94,0.74,1.92,2.89,12.92,1.28,0,F,0.40,0
8494,UE,1,9,B,34.06,1.36,0.85,0.51,1,1,3.58,14.16,2.24,13.24,1.23,36.12,0.48,0.71,3.61,15.38,3.72,0,F,0.47,1
178,W,1,5,B,20.56,5.12,1.48,1.21,0,0,3.50,12.80,3.77,11.94,0.38,20.12,0.63,0.38,1.64,8.01,2.38,0,B,0.43,1
5048,UE,1,3,F,40.25,-0.03,2.96,7.81,0,0,4.00,11.55,3.22,11.68,0.78,22.11,1.06,0.60,5.05,12.72,2.36,0,F,0.68,1
3458,FE,1,4,B,22.72,3.49,3.03,2.97,0,1,0.99,14.08,2.74,13.89,1.77,42.21,0.51,1.41,2.92,13.18,1.48,0,F,0.35,0
1346,W,1,3,U,12.85,0.09,0.25,9.98,0,0,1.32,9.88,2.30,10.99,1.57,29.11,0.18,2.85,7.22,13.31,4.12,0,B,0.56,1
1597,UE,1,3,U,36.25,1.22,1.25,0.93,1,0,2.07,13.09,2.54,11.56,1.14,26.17,1.50,3.70,2.35,12.57,3.78,0,B,0.58,1
2798,W,1,4,F,39.69,0.60,0.31,2.50,0,0,1.90,14.08,2.01,14.20,0.11,22.82,2.05,3.21,0.75,11.94,0.72,0,F,0.63,0
2729,W,2,3,F,40.29,0.50,0.40,3.51,0,0,2.33,13.54,0.53,11.46,0.52,23.51,2.32,3.95,1.04,10.78,2.20,0,B,0.55,1
7459,UE,1,3,B,14.44,-0.36,2.70,10.73,0,0,2.91,9.88,4.29,11.12,1.65,25.12,0.73,0.43,6.00,13.75,3.11,0,B,0.68,1
4957,FE,1,4,F,31.63,0.94,0.34,2.86,1,0,2.06,14.93,2.63,13.89,0.85,36.48,0.39,1.30,3.19,12.08,0.79,1,F,0.37,0
3359,W,1,9,U,13.82,0.28,3.45,7.45,0,0,4.05,6.35,1.55,10.39,1.43,29.04,1.02,2.15,6.18,15.31,3.04,0,V,0.66,1
2901,W,1,3,B,37.80,0.28,0.00,2.42,0,0,2.56,9.94,1.36,11.16,0.89,22.68,0.51,2.39,7.21,13.54,2.93,0,B,0.71,1
2576,UE,2,11,F,33.16,-0.03,1.08,7.45,0,0,2.11,13.55,2.21,13.43,0.10,36.27,0.70,1.91,3.07,14.45,1.41,0,F,0.48,1
8013,FE,1,4,U,22.51,1.33,0.37,1.24,1,0,3.65,12.58,0.18,11.63,3.71,32.18,0.26,2.91,4.99,12.62,0.25,1,B,0.45,0
7835,FE,2,4,B,15.62,0.55,0.64,4.41,1,0,10.99,5.64,3.12,15.97,0.62,14.95,0.75,1.75,8.88,11.68,1.03,1,F,1.02,0
3675,FE,1,4,F,32.49,2.12,3.88,3.77,0,1,5.14,12.93,3.75,13.48,1.36,28.34,1.01,0.34,2.88,11.47,1.29,1,F,0.48,0
5491,W,1,3,F,37.11,0.59,0.23,1.36,0,0,3.26,10.26,2.52,11.56,0.47,22.21,0.73,2.84,6.54,12.78,2.45,0,B,0.68,1
8981,W,2,6,B,38.65,0.50,0.33,2.62,0,0,1.46,13.29,1.55,12.64,0.24,31.83,0.43,1.53,5.94,13.77,2.08,1,F,0.52,0
7530,UE,2,3,F,37.48,1.36,1.80,3.07,0,1,2.14,12.90,1.10,10.90,1.83,29.88,0.82,3.76,2.71,11.11,3.42,0,B,0.40,1
153,UE,2,6,F,40.97,1.70,3.12,4.26,0,1,4.02,15.37,1.56,14.74,2.41,37.56,0.42,1.84,3.86,13.44,2.67,0,F,0.41,0
9409,UE,1,5,F,29.60,-0.22,2.53,9.97,0,0,1.91,6.00,0.26,7.72,0.57,45.03,0.54,2.94,6.21,15.38,1.72,1,V,0.41,1
5276,W,1,3,F,37.12,0.53,1.24,1.35,0,0,1.73,9.41,0.89,11.14,0.89,20.65,0.41,3.03,8.14,13.31,3.05,0,B,0.75,1
2039,W,1,7,F,36.74,0.33,1.07,4.12,0,0,1.90,11.28,0.14,12.54,1.56,21.72,1.77,3.31,3.20,14.20,2.14,0,F,0.88,1
454,W,2,9,F,46.91,0.29,0.55,4.03,0,0,1.09,11.68,2.01,11.52,0.93,22.47,2.64,2.72,2.26,16.08,2.78,1,F,0.96,1
4572,FE,1,3,V,18.96,4.12,0.10,3.69,1,0,2.22,11.63,3.12,11.01,0.98,27.20,0.63,0.67,4.99,13.66,2.37,0,B,0.60,1
3293,W,1,4,F,37.54,0.12,0.89,6.00,0,0,5.87,12.88,1.98,13.06,3.89,20.65,1.32,2.50,2.45,10.85,5.24,0,F,0.62,0
5814,W,2,5,F,36.04,0.52,0.01,1.72,0,0,1.24,11.96,2.74,11.23,1.74,32.90,0.10,3.07,6.78,15.69,1.31,0,B,0.55,1
8668,W,1,3,F,41.66,0.11,2.06,5.42,0,0,0.52,11.91,0.82,11.62,1.25,22.46,1.40,3.02,4.03,12.92,4.12,0,B,0.70,1
5793,UE,1,3,V,36.49,-0.04,1.95,11.10,0,0,0.58,10.68,2.10,11.17,1.77,29.32,0.12,3.68,7.38,13.70,2.54,0,F,0.55,1
4178,FE,2,6,U,28.29,-0.02,3.00,6.85,0,0,4.53,15.43,1.98,14.76,2.51,36.43,0.72,1.30,1.59,13.34,1.42,0,F,0.42,0
7794,W,2,4,F,37.90,0.44,1.45,2.58,0,0,0.65,11.81,3.13,11.34,3.58,26.39,0.64,2.76,3.03,11.27,3.12,0,B,0.52,0
2163,W,1,6,F,33.29,0.13,1.02,6.54,0,0,1.48,13.14,0.46,13.81,1.78,36.83,0.21,2.66,5.31,13.40,3.69,0,B,0.42,0
4420,W,1,3,F,39.55,0.22,1.40,5.05,0,0,2.08,10.92,3.67,11.24,1.61,22.39,1.28,2.48,4.85,13.49,3.04,0,F,0.71,1
7412,FE,1,14,F,29.12,3.34,3.05,2.38,0,1,2.84,16.61,0.88,15.46,1.72,36.20,0.62,1.50,1.44,10.96,3.91,0,F,0.33,0
8953,W,1,3,F,32.73,0.16,1.41,5.66,0,0,3.39,8.86,3.79,11.09,1.23,22.53,0.72,2.80,6.47,13.49,4.28,0,F,0.75,1
3299,UE,2,6,F,38.94,0.91,1.14,0.76,1,0,3.15,12.34,4.49,13.64,1.61,32.66,0.93,1.81,3.85,14.59,3.33,0,F,0.54,0
1999,FE,2,7,F,33.92,1.84,3.96,10.70,0,0,3.98,15.52,1.94,14.28,1.85,36.10,0.63,1.09,2.19,12.76,1.53,0,F,0.39,1
4332,W,1,5,F,18.67,0.71,0.55,4.11,0,0,3.42,7.21,0.86,10.41,0.33,29.73,0.63,2.06,5.08,14.63,3.76,0,V,0.56,1
2040,FE,1,9,F,24.12,2.78,3.15,1.58,0,1,5.80,15.08,2.67,14.59,3.10,34.09,0.03,0.80,6.10,13.15,1.63,0,F,0.45,1
7198,FE,1,7,F,15.47,1.25,2.83,3.50,1,0,2.28,4.91,1.54,5.16,0.72,29.03,0.95,1.39,6.86,9.37,1.45,0,V,0.35,1
2063,UE,2,11,B,32.98,-0.37,3.06,8.73,0,0,3.30,14.42,2.21,14.67,1.08,32.61,0.47,0.93,3.11,13.54,2.66,0,B,0.48,1
6389,FE,1,4,B,19.59,2.42,3.62,6.75,1,0,3.27,14.59,2.94,13.77,0.23,34.38,0.51,0.19,1.22,11.27,0.29,1,B,0.37,0
304,UE,1,8,F,36.43,0.35,0.35,4.57,1,0,0.78,12.64,2.10,13.31,1.72,32.32,0.31,3.98,5.61,14.29,1.98,0,F,0.52,0
1145,FE,1,5,F,22.24,0.70,1.51,0.14,0,1,4.16,5.22,0.65,7.19,3.01,30.17,0.94,1.94,6.81,15.77,1.25,1,V,0.65,1
8787,W,1,3,F,34.57,0.62,0.95,1.49,0,0,0.41,11.51,1.55,11.16,1.34,29.61,0.13,3.91,6.56,12.84,2.22,0,B,0.50,1
2958,UE,1,10,B,34.43,-0.13,1.58,7.28,0,0,5.63,12.83,3.19,13.59,2.39,22.70,0.46,0.47,2.77,10.97,3.32,0,B,0.53,0
4496,UE,2,7,F,41.00,0.80,1.46,1.11,0,1,3.68,13.52,4.50,14.23,0.88,30.75,0.68,0.64,4.16,13.30,3.55,0,B,0.52,1
8389,FE,2,3,F,24.91,2.39,0.53,1.15,0,1,1.37,12.35,2.09,11.64,0.92,37.31,1.24,3.10,1.01,15.56,3.86,0,F,0.49,1
50,FE,2,3,F,29.20,1.74,0.58,0.85,0,1,1.55,12.53,0.41,11.19,1.18,32.55,0.35,3.73,3.24,11.37,4.03,0,B,0.39,1
3805,UE,1,3,V,30.84,0.01,4.01,11.88,0,0,4.07,8.28,1.85,10.93,1.24,18.34,0.34,0.61,7.89,12.80,5.41,0,B,0.83,1
8477,UE,1,6,B,28.17,-0.70,0.53,10.49,0,0,5.76,13.73,3.00,15.54,2.47,31.17,0.42,1.81,5.78,13.35,0.71,1,F,0.52,0
9448,FE,1,6,V,22.41,4.37,1.77,2.23,0,0,5.59,16.33,1.35,15.07,4.10,31.75,0.29,0.78,2.92,10.61,3.43,0,B,0.37,0
2185,UE,2,6,B,33.43,1.60,1.14,0.95,0,1,3.99,15.09,2.98,12.70,0.22,30.43,0.92,0.60,2.94,12.66,3.60,0,F,0.48,0
3306,W,2,8,F,15.28,0.73,2.95,5.57,0,0,2.46,4.95,1.73,7.30,1.00,36.21,0.53,1.20,6.87,15.65,3.00,1,V,0.52,0
9267,UE,1,4,F,28.44,3.91,2.71,2.85,1,1,2.04,13.49,2.72,13.68,0.69,21.63,0.99,2.38,2.15,12.05,1.96,1,B,0.63,0
3504,FE,2,3,F,29.12,2.10,0.47,0.39,0,1,1.73,12.37,2.47,11.21,1.18,33.61,0.63,3.17,2.89,12.02,3.44,0,F,0.41,1
6954,UE,1,7,F,40.54,1.39,0.91,2.31,0,0,1.77,14.54,2.60,14.16,0.87,32.36,0.81,3.40,2.93,13.37,1.42,0,F,0.48,1
4926,FE,1,12,F,22.47,3.14,2.91,1.92,0,1,6.68,13.46,3.70,12.33,2.89,35.39,0.23,1.00,5.55,15.53,1.78,1,B,0.54,0
1584,UE,1,3,B,34.41,0.89,1.17,0.35,0,1,1.88,12.44,0.96,11.33,0.57,29.97,0.20,1.94,5.78,12.96,4.20,0,F,0.49,1
8168,UE,1,10,F,40.88,0.73,2.48,0.53,0,1,3.65,9.91,6.30,11.84,3.21,21.69,2.09,0.31,4.15,14.84,3.43,0,F,0.97,0
6765,W,1,3,F,42.28,0.18,1.52,4.98,0,0,2.37,10.97,3.54,10.93,1.17,21.66,1.34,2.51,4.93,12.80,2.66,0,B,0.73,1
230,W,1,7,F,46.22,1.00,1.41,0.59,0,0,4.31,7.19,0.54,3.05,1.75,20.56,4.98,3.69,4.80,16.58,1.71,1,V,1.24,1
4100,W,1,5,F,11.45,0.41,2.10,7.33,0,0,3.33,4.00,1.63,5.23,1.46,26.36,0.12,1.75,8.15,14.95,3.36,0,V,0.68,1
6911,FE,1,6,U,19.19,-0.95,2.69,0.14,0,1,3.58,14.72,2.54,14.57,1.04,35.67,0.05,1.85,6.00,12.10,2.49,0,U,0.37,0
760,W,1,4,B,26.66,0.64,0.44,5.69,0,0,4.77,15.26,2.26,13.20,2.04,30.84,0.36,0.56,4.04,11.28,3.97,0,B,0.40,0
2959,FE,1,4,B,32.70,0.52,0.73,4.39,1,0,3.20,15.12,3.30,14.64,0.14,33.99,0.07,1.21,5.83,9.35,2.15,1,F,0.29,0
8249,W,1,6,B,21.56,0.07,0.57,7.37,0,0,8.44,12.40,2.99,15.61,4.82,17.96,0.66,1.33,3.47,7.52,0.17,1,F,0.49,0
5728,W,1,3,F,35.68,0.26,1.41,6.15,0,0,3.95,9.84,5.19,11.33,1.52,21.83,1.23,1.63,5.51,13.01,4.27,0,F,0.74,1
1062,UE,1,3,F,30.10,1.48,3.34,1.68,0,1,1.55,12.39,1.47,11.02,0.72,33.76,0.15,2.75,5.17,13.23,3.14,0,F,0.45,1
6193,UE,1,6,B,37.47,-0.20,2.51,7.62,0,0,3.08,14.22,1.96,14.99,1.02,35.75,0.56,1.34,3.91,14.56,3.83,0,F,0.47,0
7583,UE,1,3,B,31.34,-0.05,1.49,6.77,0,0,0.44,11.06,1.86,10.96,1.44,30.88,0.16,3.42,6.63,12.59,4.13,0,F,0.48,1
3192,UE,1,3,F,36.68,-0.12,1.61,7.69,0,0,1.54,12.03,0.31,10.98,1.44,25.44,0.67,3.06,4.79,12.92,2.73,0,B,0.59,1
3960,UE,1,4,F,27.56,2.88,3.74,0.77,1,0,2.78,13.17,2.12,12.51,0.58,32.82,0.24,2.10,5.18,11.97,0.82,1,B,0.41,0
3833,UE,1,4,F,27.95,1.47,2.78,4.66,1,0,4.23,10.84,3.94,12.25,0.05,20.62,1.34,0.21,4.23,12.66,2.41,1,B,0.80,0
4881,UE,2,4,B,37.89,-0.10,0.77,6.53,0,0,1.43,11.10,4.12,11.25,2.70,24.88,1.41,0.33,3.92,11.49,1.99,0,F,0.58,0
6652,UE,1,6,F,41.02,-0.35,1.15,7.99,0,0,2.53,13.05,0.02,13.01,2.51,34.73,0.43,3.01,4.49,13.37,0.13,1,F,0.45,0
7000,W,1,18,F,26.46,0.47,1.96,2.50,0,0,2.60,6.90,0.75,8.99,2.28,36.35,0.96,3.98,5.43,13.54,2.25,1,V,0.44,0
6313,W,2,3,F,29.54,1.39,0.18,0.27,0,0,2.75,11.28,3.26,11.28,0.51,31.63,0.41,1.36,4.98,10.97,4.30,0,B,0.42,1
1040,W,1,3,B,35.54,0.63,0.02,0.96,0,0,2.26,11.32,0.99,10.90,1.23,22.26,0.84,2.42,4.28,12.22,3.29,0,F,0.63,1
4050,UE,2,3,F,27.75,0.32,0.52,6.22,1,0,2.67,12.16,3.16,11.28,0.64,27.69,0.99,0.89,2.86,10.89,3.98,0,B,0.48,1
1469,W,1,5,B,24.83,0.46,1.93,6.11,0,0,2.82,5.91,1.07,8.66,1.68,30.71,1.80,3.89,6.47,14.98,1.45,1,V,0.60,1
